FIPS,fyDeclared,incidentType,count
02270,2022,Severe Storm,1
02275,2020,Biological,2
02280,2020,Biological,4
02280,2021,Mud/Landslide,1
02282,2020,Biological,3
02290,2002,Flood,1
02290,2003,Earthquake,1
02290,2006,Fire,1
02290,2006,Flood,1
02290,2008,Severe Storm,1
02290,2009,Flood,1
02290,2013,Flood,1
02290,2020,Biological,4
02290,2022,Fire,1
02290,2022,Severe Storm,1
04000,2001,Severe Storm,2
04000,2002,Fire,1
04000,2003,Fire,1
04000,2005,Severe Storm,7
04000,2006,Severe Storm,5
04000,2010,Severe Storm,8
04000,2011,Severe Storm,2
04000,2013,Freezing,1
04000,2018,Flood,1
04000,2019,Severe Storm,2
04000,2020,Biological,42
04000,2020,Fire,1
04000,2021,Biological,1
04000,2022,Severe Storm,1
04000,2023,Flood,1
04000,2023,Severe Storm,1
04001,2002,Fire,1
04001,2004,Fire,1
04001,2005,Hurricane,1
04001,2005,Severe Storm,1
04001,2010,Severe Storm,2
04001,2011,Fire,1
04001,2020,Biological,2
04001,2021,Flood,1
04003,2000,Severe Storm,1
04003,2001,Severe Storm,1
04003,2003,Fire,1
04003,2005,Hurricane,1
04003,2009,Fire,1
04003,2011,Fire,2
04003,2017,Fire,1
04003,2020,Biological,2
04005,2002,Fire,1
04005,2005,Hurricane,1
04005,2005,Severe Storm,1
04005,2006,Fire,2
04005,2010,Fire,3
04005,2010,Severe Storm,2
04005,2011,Severe Storm,1
04005,2015,Fire,1
04005,2018,Fire,1
04005,2019,Fire,1
04005,2020,Biological,2
04005,2021,Flood,1
04005,2022,Fire,2
04007,2002,Fire,1
04007,2003,Fire,1
04007,2004,Fire,1
04007,2005,Severe Storm,2
04007,2005,Fire,1
04007,2005,Hurricane,1
04007,2006,Severe Storm,1
04007,2009,Fire,1
04007,2010,Severe Storm,1
04007,2020,Biological,2
04007,2020,Fire,2
04007,2021,Fire,1
04009,2005,Hurricane,1
04009,2005,Severe Storm,1
04009,2006,Severe Storm,1
04009,2020,Biological,2
04011,2005,Hurricane,1
04011,2005,Severe Storm,1
04011,2006,Severe Storm,1
04011,2010,Severe Storm,1
04011,2011,Fire,1
04011,2020,Biological,2
04012,2001,Severe Storm,1
04012,2005,Hurricane,1
04012,2010,Severe Storm,1
04012,2015,Flood,1
04012,2020,Biological,2
04013,2000,Severe Storm,1
04013,2001,Severe Storm,1
04013,2005,Fire,3
04013,2005,Hurricane,1
04013,2005,Severe Storm,1
04013,2015,Flood,1
04013,2020,Fire,5
04013,2020,Biological,2
04015,2005,Severe Storm,2
04015,2005,Fire,1
04015,2005,Hurricane,1
04015,2010,Severe Storm,1
04015,2013,Fire,1
04015,2015,Fire,1
04015,2020,Biological,2
04017,2002,Fire,3
04017,2003,Fire,1
04017,2005,Hurricane,1
04017,2005,Severe Storm,1
04017,2006,Fire,1
04017,2006,Severe Storm,1
04017,2010,Severe Storm,2
04017,2020,Biological,2
04017,2021,Flood,1
04019,2003,Fire,2
04019,2005,Hurricane,1
04019,2006,Severe Storm,1
04019,2020,Biological,2
04019,2020,Fire,1
04021,2001,Severe Storm,1
04021,2002,Fire,1
04021,2003,Fire,1
04021,2005,Fire,1
04021,2005,Hurricane,1
04021,2005,Severe Storm,1
04021,2006,Severe Storm,1
04021,2015,Fire,1
04021,2017,Fire,1
04021,2020,Biological,2
04021,2021,Fire,2
04023,2001,Severe Storm,1
04023,2002,Fire,1
04023,2005,Hurricane,1
04023,2020,Biological,2
04025,2001,Severe Storm,1
04025,2002,Fire,1
04025,2004,Fire,1
04025,2005,Fire,2
04025,2005,Severe Storm,2
04025,2005,Hurricane,1
04025,2006,Fire,1
04025,2008,Fire,1
04025,2010,Severe Storm,1
04025,2013,Fire,2
04025,2016,Fire,1
04025,2017,Fire,1
04025,2018,Fire,1
04025,2020,Biological,2
04025,2021,Fire,1
04025,2022,Fire,1
04027,2005,Hurricane,1
04027,2020,Biological,2
05000,2020,Biological,2
05001,2001,Severe Ice Storm,2
05001,2005,Hurricane,1
05001,2008,Severe Storm,2
05001,2009,Severe Storm,1
05001,2011,Severe Storm,1
05001,2016,Severe Storm,1
05001,2019,Flood,2
05001,2020,Biological,2
05001,2020,Hurricane,1
05001,2020,Tornado,1
05003,2002,Severe Storm,1
05003,2005,Hurricane,1
05003,2008,Hurricane,1
05003,2009,Tornado,1
05003,2016,Severe Storm,1
05003,2020,Biological,2
05003,2020,Hurricane,1
05005,2001,Severe Ice Storm,1
05005,2003,Severe Ice Storm,1
05005,2004,Severe Storm,1
05005,2005,Hurricane,1
05005,2008,Severe Storm,2
05005,2009,Severe Ice Storm,1
05005,2009,Severe Storm,1
05005,2011,Severe Storm,1
05005,2017,Severe Storm,1
05005,2020,Biological,2
05005,2020,Hurricane,1
05007,2001,Severe Ice Storm,2
05007,2003,Severe Storm,1
05007,2004,Severe Storm,1
05007,2005,Hurricane,1
05007,2008,Severe Storm,2
05007,2009,Severe Ice Storm,1
05007,2009,Severe Storm,1
05007,2011,Severe Storm,1
05007,2013,Severe Storm,1
05007,2016,Severe Storm,1
05007,2017,Severe Storm,1
05007,2020,Biological,2
05007,2020,Hurricane,1
05009,2001,Severe Ice Storm,1
05009,2004,Severe Storm,1
05009,2005,Hurricane,1
05009,2008,Severe Storm,1
05009,2009,Severe Ice Storm,1
05009,2009,Severe Storm,1
05009,2010,Severe Storm,1
05009,2011,Severe Storm,1
05009,2013,Severe Storm,1
05009,2016,Severe Storm,1
05009,2017,Severe Storm,1
05009,2020,Biological,2
05009,2020,Hurricane,1
05011,2001,Severe Ice Storm,2
05011,2001,Severe Storm,1
05011,2004,Severe Storm,1
05011,2005,Hurricane,1
05011,2008,Hurricane,1
05011,2009,Severe Storm,1
05011,2010,Severe Storm,2
05011,2011,Severe Storm,1
05011,2016,Severe Storm,2
05011,2020,Biological,2
05011,2020,Hurricane,1
05011,2020,Tornado,1
05011,2023,Winter Storm,1
05013,2001,Severe Ice Storm,2
05013,2004,Severe Storm,1
05013,2005,Hurricane,1
05013,2008,Hurricane,1
05013,2008,Severe Storm,1
05013,2009,Severe Storm,1
05013,2010,Severe Storm,2
05013,2011,Severe Storm,1
05013,2016,Severe Storm,2
05013,2020,Biological,2
05013,2020,Hurricane,1
05013,2023,Winter Storm,1
05015,2004,Severe Storm,1
05015,2005,Hurricane,1
05015,2008,Severe Storm,1
05015,2009,Severe Storm,2
05015,2009,Severe Ice Storm,1
05015,2010,Severe Storm,1
05015,2011,Severe Storm,1
05015,2013,Severe Storm,1
05015,2016,Severe Storm,1
05015,2017,Severe Storm,1
05015,2020,Biological,2
05015,2020,Hurricane,1
05017,2003,Severe Storm,1
05017,2005,Hurricane,1
05017,2008,Hurricane,1
05017,2009,Severe Storm,1
05017,2011,Severe Storm,1
05017,2016,Severe Storm,1
05017,2019,Flood,2
05017,2020,Biological,2
05017,2020,Hurricane,1
05019,2001,Severe Ice Storm,2
05019,2001,Severe Storm,1
05019,2004,Severe Storm,1
05019,2005,Hurricane,1
05019,2008,Hurricane,1
05019,2008,Severe Storm,1
05019,2009,Severe Storm,2
05019,2010,Severe Storm,1
05019,2011,Severe Storm,1
05019,2013,Severe Ice Storm,1
05019,2015,Severe Storm,1
05019,2020,Biological,2
05019,2020,Hurricane,1
05021,2002,Severe Storm,1
05021,2003,Severe Ice Storm,1
05021,2005,Hurricane,1
05021,2008,Severe Storm,1
05021,2009,Severe Storm,2
05021,2009,Severe Ice Storm,1
05021,2010,Severe Storm,1
05021,2011,Severe Storm,1
05021,2014,Severe Storm,1
05021,2016,Severe Storm,1
05021,2017,Severe Storm,1
05021,2020,Biological,2
05021,2020,Hurricane,1
05023,2001,Severe Ice Storm,1
05023,2002,Severe Storm,1
05023,2003,Severe Ice Storm,1
05023,2003,Severe Storm,1
05023,2005,Hurricane,1
05023,2008,Severe Storm,2
05023,2009,Severe Ice Storm,1
05023,2009,Severe Storm,1
05023,2010,Severe Storm,1
05023,2011,Severe Storm,1
05023,2013,Severe Storm,1
05023,2014,Severe Storm,1
05023,2017,Severe Storm,1
05023,2020,Biological,2
05023,2020,Hurricane,1
05025,2001,Severe Ice Storm,2
05025,2001,Severe Storm,1
05025,2005,Hurricane,1
05025,2008,Hurricane,1
05025,2009,Severe Storm,1
05025,2010,Severe Storm,2
05025,2011,Severe Storm,1
05025,2016,Severe Storm,1
05025,2020,Biological,2
05025,2020,Hurricane,1
05025,2020,Tornado,1
05025,2023,Winter Storm,1
05027,2001,Severe Ice Storm,2
05027,2001,Severe Storm,1
05027,2002,Severe Storm,1
05027,2003,Severe Storm,1
05027,2004,Severe Storm,1
05027,2005,Hurricane,1
05027,2010,Severe Storm,1
05027,2016,Severe Storm,1
05027,2020,Biological,2
05027,2020,Hurricane,1
05029,2001,Severe Ice Storm,1
05029,2001,Severe Storm,1
05029,2003,Severe Storm,1
05029,2005,Hurricane,1
05029,2006,Severe Storm,1
05029,2008,Severe Storm,3
05029,2008,Hurricane,1
05029,2009,Severe Storm,2
05029,2009,Severe Ice Storm,1
05029,2010,Severe Storm,1
05029,2011,Severe Storm,1
05029,2017,Severe Storm,1
05029,2019,Flood,2
05029,2020,Biological,2
05029,2020,Hurricane,1
05031,2001,Severe Storm,1
05031,2002,Severe Storm,1
05031,2003,Severe Ice Storm,1
05031,2003,Severe Storm,1
05031,2005,Hurricane,1
05031,2008,Severe Storm,1
05031,2009,Severe Storm,2
05031,2009,Severe Ice Storm,1
05031,2010,Severe Storm,1
05031,2011,Severe Storm,1
05031,2017,Severe Storm,1
05031,2020,Biological,2
05031,2020,Hurricane,1
05031,2020,Tornado,1
05031,2022,Tornado,1
05033,2001,Severe Ice Storm,2
05033,2005,Hurricane,1
05033,2008,Severe Storm,1
05033,2009,Severe Ice Storm,1
05033,2009,Severe Storm,1
05033,2011,Severe Storm,2
05033,2014,Severe Ice Storm,1
05033,2015,Severe Storm,1
05033,2016,Severe Storm,1
05033,2019,Flood,2
05033,2020,Biological,2
05033,2020,Hurricane,1
05035,2001,Severe Ice Storm,2
05035,2002,Severe Storm,1
05035,2003,Severe Storm,1
05035,2005,Hurricane,1
05035,2008,Severe Storm,1
05035,2009,Severe Ice Storm,1
05035,2011,Severe Storm,1
05035,2020,Biological,2
05035,2020,Hurricane,1
05037,2001,Severe Ice Storm,2
05037,2003,Severe Storm,1
05037,2005,Hurricane,1
05037,2006,Severe Storm,1
05037,2008,Severe Storm,1
05037,2009,Severe Ice Storm,1
05037,2009,Severe Storm,1
05037,2010,Severe Storm,1
05037,2011,Severe Storm,1
05037,2013,Severe Storm,1
05037,2017,Severe Storm,1
05037,2020,Biological,2
05037,2020,Hurricane,1
05037,2023,Severe Storm,1
05039,2001,Severe Ice Storm,2
05039,2001,Severe Storm,1
05039,2005,Hurricane,1
05039,2008,Hurricane,1
05039,2009,Severe Storm,1
05039,2010,Severe Storm,2
05039,2011,Severe Storm,1
05039,2015,Severe Storm,1
05039,2016,Severe Storm,1
05039,2020,Biological,2
05039,2020,Hurricane,1
05039,2020,Tornado,1
05039,2023,Winter Storm,1
05041,2001,Severe Ice Storm,2
05041,2005,Hurricane,1
05041,2008,Severe Storm,1
05041,2011,Severe Storm,1
05041,2016,Severe Storm,1
05041,2019,Flood,2
05041,2020,Biological,2
05041,2020,Hurricane,1
05041,2020,Tornado,1
05041,2023,Winter Storm,1
05043,2001,Severe Ice Storm,2
05043,2001,Severe Storm,1
05043,2005,Hurricane,1
05043,2008,Hurricane,1
05043,2009,Severe Storm,1
05043,2010,Severe Storm,2
05043,2016,Severe Storm,1
05043,2020,Biological,2
05043,2020,Hurricane,1
05043,2020,Tornado,1
05043,2023,Winter Storm,1
05045,2001,Severe Ice Storm,2
05045,2003,Severe Storm,1
05045,2005,Hurricane,1
05045,2008,Severe Storm,1
05045,2009,Severe Ice Storm,1
05045,2011,Severe Storm,1
05045,2014,Severe Storm,1
05045,2016,Severe Storm,1
05045,2017,Severe Storm,1
05045,2019,Flood,2
05045,2020,Biological,2
05045,2020,Hurricane,1
05047,2001,Severe Ice Storm,2
05047,2001,Severe Storm,1
05047,2002,Severe Storm,1
05047,2004,Severe Storm,2
05047,2005,Hurricane,1
05047,2008,Severe Storm,1
05047,2009,Severe Ice Storm,1
05047,2009,Severe Storm,1
05047,2010,Severe Storm,1
05047,2011,Severe Storm,2
05047,2014,Severe Ice Storm,1
05047,2015,Severe Storm,1
05047,2016,Severe Storm,1
05047,2019,Flood,2
05047,2020,Biological,2
05047,2020,Hurricane,1
05049,2001,Severe Ice Storm,1
05049,2003,Severe Ice Storm,1
05049,2003,Severe Storm,1
05049,2005,Hurricane,1
05049,2006,Severe Storm,1
05049,2008,Severe Storm,1
05049,2009,Severe Storm,2
05049,2009,Severe Ice Storm,1
05049,2010,Severe Storm,1
05049,2011,Severe Storm,1
05049,2014,Severe Ice Storm,1
05049,2014,Severe Storm,1
05049,2017,Severe Storm,1
05049,2020,Biological,2
05049,2020,Hurricane,1
05051,2001,Severe Ice Storm,2
05051,2005,Hurricane,1
05051,2008,Hurricane,1
05051,2008,Severe Storm,1
05051,2009,Severe Ice Storm,1
05051,2011,Severe Storm,1
05051,2013,Severe Ice Storm,1
05051,2015,Severe Storm,1
05051,2020,Biological,2
05051,2020,Hurricane,1
05053,2001,Severe Ice Storm,2
05053,2005,Hurricane,1
05053,2008,Hurricane,1
05053,2008,Severe Storm,1
05053,2009,Severe Storm,1
05053,2010,Severe Storm,2
05053,2013,Severe Ice Storm,1
05053,2020,Biological,2
05053,2020,Hurricane,1
05053,2020,Tornado,1
05053,2023,Winter Storm,1
05055,2001,Severe Ice Storm,1
05055,2002,Severe Storm,1
05055,2003,Severe Ice Storm,1
05055,2005,Hurricane,1
05055,2006,Severe Storm,1
05055,2008,Severe Storm,1
05055,2009,Severe Storm,3
05055,2009,Severe Ice Storm,1
05055,2010,Severe Storm,1
05055,2011,Severe Storm,1
05055,2016,Severe Storm,1
05055,2020,Biological,2
05055,2020,Hurricane,1
05057,2001,Severe Ice Storm,2
05057,2001,Severe Storm,1
05057,2004,Severe Storm,1
05057,2005,Hurricane,1
05057,2008,Severe Storm,1
05057,2009,Severe Storm,2
05057,2010,Severe Storm,1
05057,2015,Severe Storm,1
05057,2020,Biological,2
05057,2020,Hurricane,1
05059,2001,Severe Ice Storm,2
05059,2001,Severe Storm,1
05059,2005,Hurricane,1
05059,2008,Hurricane,1
05059,2008,Severe Storm,1
05059,2009,Severe Storm,1
05059,2011,Severe Storm,1
05059,2013,Severe Ice Storm,1
05059,2020,Biological,2
05059,2020,Hurricane,1
05061,2001,Severe Ice Storm,2
05061,2004,Severe Storm,1
05061,2005,Hurricane,1
05061,2008,Severe Storm,1
05061,2009,Severe Storm,2
05061,2009,Tornado,1
05061,2011,Severe Storm,1
05061,2015,Severe Storm,1
05061,2020,Biological,2
05061,2020,Hurricane,1
05063,2001,Severe Ice Storm,1
05063,2002,Severe Storm,1
05063,2003,Severe Ice Storm,1
05063,2003,Severe Storm,1
05063,2004,Severe Storm,1
05063,2005,Hurricane,1
05063,2008,Severe Storm,2
05063,2009,Severe Ice Storm,1
05063,2009,Severe Storm,1
05063,2011,Severe Storm,1
05063,2013,Severe Storm,1
05063,2014,Severe Storm,1
05063,2015,Severe Storm,1
05063,2016,Severe Storm,1
05063,2017,Severe Storm,1
05063,2020,Biological,2
05063,2020,Hurricane,1
05065,2001,Severe Ice Storm,1
05065,2003,Severe Ice Storm,1
05065,2005,Hurricane,1
05065,2008,Severe Storm,2
05065,2009,Severe Storm,2
05065,2009,Severe Ice Storm,1
05065,2010,Severe Storm,1
05065,2011,Severe Storm,1
05065,2014,Severe Storm,1
05065,2015,Severe Storm,1
05065,2016,Severe Storm,1
05065,2017,Severe Storm,1
05065,2020,Biological,2
05065,2020,Hurricane,1
05067,2001,Severe Ice Storm,2
05067,2002,Severe Storm,1
05067,2003,Severe Ice Storm,1
05067,2003,Severe Storm,1
05067,2004,Severe Storm,1
05067,2005,Hurricane,1
05067,2008,Severe Storm,1
05067,2009,Severe Storm,2
05067,2009,Severe Ice Storm,1
05067,2010,Severe Storm,2
05067,2011,Severe Storm,1
05067,2014,Severe Storm,1
05067,2016,Severe Storm,1
05067,2017,Severe Storm,1
05067,2020,Biological,2
05067,2020,Hurricane,1
05067,2022,Tornado,1
05069,2001,Severe Ice Storm,2
05069,2005,Hurricane,1
05069,2008,Severe Storm,1
05069,2009,Severe Storm,1
05069,2010,Severe Storm,1
05069,2011,Severe Storm,1
05069,2015,Severe Storm,1
05069,2016,Severe Storm,1
05069,2019,Flood,2
05069,2020,Biological,2
05069,2020,Hurricane,1
05069,2020,Tornado,1
05069,2023,Winter Storm,1
05071,2001,Severe Ice Storm,2
05071,2004,Severe Storm,1
05071,2005,Hurricane,1
05071,2008,Severe Storm,1
05071,2009,Severe Ice Storm,1
05071,2009,Severe Storm,1
05071,2010,Severe Storm,1
05071,2011,Severe Storm,2
05071,2014,Severe Ice Storm,1
05071,2015,Severe Storm,1
05071,2019,Flood,2
05071,2020,Biological,2
05071,2020,Hurricane,1
05073,2001,Severe Ice Storm,2
05073,2001,Severe Storm,1
05073,2004,Severe Storm,1
05073,2005,Hurricane,1
05073,2009,Severe Storm,2
05073,2010,Severe Storm,2
05073,2015,Severe Storm,1
05073,2020,Biological,2
05073,2020,Hurricane,1
05075,2003,Severe Ice Storm,1
05075,2005,Hurricane,1
05075,2006,Severe Storm,1
05075,2008,Severe Storm,1
05075,2009,Severe Storm,2
05075,2009,Severe Ice Storm,1
05075,2010,Severe Storm,1
05075,2011,Severe Storm,1
05075,2014,Severe Storm,1
05075,2016,Severe Storm,1
05075,2017,Severe Storm,1
05075,2020,Biological,2
05075,2020,Hurricane,1
05077,2001,Severe Ice Storm,2
05077,2005,Hurricane,1
05077,2008,Severe Storm,1
05077,2009,Severe Storm,1
05077,2011,Severe Storm,1
05077,2016,Severe Storm,1
05077,2020,Biological,2
05077,2020,Hurricane,1
05079,2001,Severe Ice Storm,2
05079,2001,Severe Storm,1
05079,2002,Severe Storm,1
05079,2005,Hurricane,1
05079,2008,Hurricane,1
05079,2009,Severe Storm,1
05079,2010,Severe Storm,2
05079,2011,Severe Storm,1
05079,2016,Severe Storm,1
05079,2019,Flood,2
05079,2020,Biological,2
05079,2020,Hurricane,1
05079,2020,Tornado,1
05079,2023,Winter Storm,1
05081,2001,Severe Ice Storm,2
05081,2001,Severe Storm,1
05081,2002,Severe Storm,1
05081,2004,Severe Storm,1
05081,2005,Hurricane,1
05081,2008,Severe Storm,1
05081,2009,Severe Storm,2
05081,2015,Severe Storm,1
05081,2016,Severe Storm,1
05081,2020,Biological,2
05081,2020,Hurricane,1
05083,2001,Severe Ice Storm,2
05083,2002,Severe Storm,1
05083,2005,Hurricane,1
05083,2008,Severe Storm,1
05083,2009,Severe Ice Storm,1
05083,2010,Severe Storm,1
05083,2014,Severe Ice Storm,1
05083,2015,Severe Storm,1
05083,2016,Severe Storm,1
05083,2019,Flood,2
05083,2020,Biological,2
05083,2020,Hurricane,1
05085,2001,Severe Ice Storm,2
05085,2003,Severe Storm,1
05085,2005,Hurricane,1
05085,2008,Severe Storm,2
05085,2009,Severe Ice Storm,1
05085,2010,Severe Storm,1
05085,2011,Severe Storm,1
05085,2013,Severe Ice Storm,1
05085,2020,Biological,2
05085,2020,Hurricane,1
05085,2023,Severe Storm,1
05087,2001,Severe Ice Storm,2
05087,2003,Severe Storm,1
05087,2004,Severe Storm,1
05087,2005,Hurricane,1
05087,2008,Severe Storm,1
05087,2009,Severe Storm,2
05087,2009,Severe Ice Storm,1
05087,2011,Severe Storm,1
05087,2013,Severe Storm,1
05087,2014,Severe Ice Storm,1
05087,2015,Severe Storm,1
05087,2016,Severe Storm,1
05087,2017,Severe Storm,1
05087,2019,Flood,1
05087,2020,Biological,2
05087,2020,Hurricane,1
05089,2001,Severe Ice Storm,1
05089,2004,Severe Storm,1
05089,2005,Hurricane,1
05089,2008,Severe Storm,2
05089,2009,Severe Storm,2
05089,2009,Severe Ice Storm,1
05089,2010,Severe Storm,1
05089,2011,Severe Storm,1
05089,2013,Severe Storm,1
05089,2014,Severe Ice Storm,1
05089,2015,Severe Storm,1
05089,2016,Severe Storm,1
05089,2017,Severe Storm,1
05089,2020,Biological,2
05089,2020,Hurricane,1
05091,2001,Severe Ice Storm,2
05091,2001,Severe Storm,1
05091,2005,Hurricane,1
05091,2008,Severe Storm,1
05091,2009,Severe Storm,2
05091,2009,Tornado,1
05091,2010,Severe Storm,1
05091,2015,Severe Storm,1
05091,2020,Biological,2
05091,2020,Hurricane,1
05093,2001,Severe Ice Storm,2
05093,2005,Hurricane,1
05093,2008,Severe Storm,2
05093,2009,Severe Ice Storm,1
05093,2009,Severe Storm,1
05093,2011,Severe Storm,1
05093,2016,Severe Storm,1
05093,2017,Severe Storm,1
05093,2020,Biological,2
05093,2020,Hurricane,1
05093,2022,Tornado,1
05095,2001,Severe Ice Storm,2
05095,2002,Severe Storm,1
05095,2005,Hurricane,1
05095,2008,Severe Storm,1
05095,2009,Severe Ice Storm,1
05095,2009,Severe Storm,1
05095,2010,Severe Storm,2
05095,2011,Severe Storm,1
05095,2020,Biological,2
05095,2020,Hurricane,1
05095,2020,Tornado,1
05097,2001,Severe Ice Storm,2
05097,2005,Hurricane,1
05097,2008,Hurricane,1
05097,2009,Severe Ice Storm,1
05097,2009,Severe Storm,1
05097,2011,Severe Storm,1
05097,2013,Severe Storm,1
05097,2015,Severe Storm,1
05097,2016,Severe Storm,1
05097,2017,Severe Storm,1
05097,2020,Biological,2
05097,2020,Hurricane,1
05099,2001,Severe Ice Storm,2
05099,2001,Severe Storm,1
05099,2003,Severe Storm,1
05099,2004,Severe Storm,1
05099,2005,Hurricane,1
05099,2008,Severe Storm,1
05099,2009,Severe Storm,2
05099,2010,Severe Storm,2
05099,2011,Severe Storm,1
05099,2015,Severe Storm,1
05099,2020,Biological,2
05099,2020,Hurricane,1
05099,2023,Winter Storm,1
05101,2001,Severe Ice Storm,1
05101,2001,Severe Storm,1
05101,2003,Severe Ice Storm,1
05101,2003,Severe Storm,1
05101,2004,Severe Storm,1
05101,2005,Hurricane,1
05101,2008,Severe Storm,2
05101,2009,Severe Storm,2
05101,2009,Severe Ice Storm,1
05101,2010,Severe Storm,1
05101,2011,Severe Storm,1
05101,2013,Severe Storm,1
05101,2014,Severe Ice Storm,1
05101,2015,Severe Storm,1
05101,2017,Severe Storm,1
05101,2019,Flood,1
05101,2020,Biological,2
05101,2020,Hurricane,1
05103,2001,Severe Ice Storm,2
05103,2001,Severe Storm,1
05103,2004,Severe Storm,1
05103,2005,Hurricane,1
05103,2009,Severe Storm,1
05103,2010,Severe Storm,2
05103,2015,Severe Storm,1
05103,2016,Severe Storm,2
05103,2017,Severe Storm,1
05103,2020,Biological,2
05103,2020,Hurricane,1
05103,2020,Tornado,1
05103,2023,Winter Storm,1
05105,2001,Severe Ice Storm,2
05105,2003,Severe Storm,1
05105,2005,Hurricane,1
05105,2008,Hurricane,1
05105,2008,Severe Storm,1
05105,2009,Severe Ice Storm,1
05105,2009,Severe Storm,1
05105,2011,Severe Storm,1
05105,2013,Severe Ice Storm,1
05105,2015,Severe Storm,1
05105,2016,Severe Storm,1
05105,2017,Severe Storm,1
05105,2019,Flood,2
05105,2020,Biological,2
05105,2020,Hurricane,1
05107,2003,Severe Storm,1
05107,2005,Hurricane,1
05107,2008,Severe Storm,2
05107,2009,Severe Storm,1
05107,2011,Severe Storm,1
05107,2016,Severe Storm,1
05107,2020,Biological,2
05107,2020,Hurricane,1
05107,2020,Tornado,1
05109,2001,Severe Ice Storm,2
05109,2004,Severe Storm,1
05109,2005,Hurricane,1
05109,2008,Severe Storm,1
05109,2009,Severe Storm,2
05109,2011,Severe Storm,1
05109,2015,Severe Storm,1
05109,2016,Severe Storm,1
05109,2020,Biological,2
05109,2020,Hurricane,1
05111,2001,Severe Ice Storm,2
05111,2002,Severe Storm,1
05111,2003,Severe Ice Storm,1
05111,2003,Severe Storm,1
05111,2005,Hurricane,1
05111,2008,Severe Storm,1
05111,2009,Severe Storm,2
05111,2009,Severe Ice Storm,1
05111,2010,Severe Storm,2
05111,2011,Severe Storm,1
05111,2013,Severe Storm,1
05111,2017,Severe Storm,1
05111,2020,Biological,2
05111,2020,Hurricane,1
05111,2022,Tornado,1
05113,2001,Severe Ice Storm,2
05113,2001,Severe Storm,1
05113,2005,Hurricane,1
05113,2009,Severe Ice Storm,1
05113,2009,Severe Storm,1
05113,2009,Tornado,1
05113,2011,Severe Storm,1
