web-scraper-order,web-scraper-start-url,type
"1687171567-56","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) Bitpanda.ai raised $10,000,000  / Corporate Round from Bitpanda News (5)  Zomato  YourStory —  Zomato appoints 3 senior execs for food delivery, Hyperpure verticals  Inc42 —  Zomato Turns EBITDA Positive In Q4 Earnings Based On “Adjusted” Math  Entrackr —  Zomato posts Rs 7,079 Cr revenue and Rs 971 Cr losses in FY23  Inc42 —  Zomato Finds New Bosses For Food Delivery, Hyperpure Verticals YourStory —  Zomato confirms Blinkit's Urban Company-like home service is in the works VCCircle —  Zomato’s Q4 loss narrows, revenue grows as food delivery scenario improves The Economic Times —  Zomato CEO Deepinder Goyal confident of turning entire biz profitable within four quarters The Economic Times —  Zomato Q4 Results: Cons loss narrows to Rs 188 crore, revenue surges 70% YoY 5 More Articles  Okta:  thefastmode.com —  Okta Enhances Enterprise Plan with Security Center  Bitpanda:  FinTech Global —  Bitpanda reveals $10m Bitpanda.AI, championing financial freedom  Maude:  refinery29.com —  R29’s Favorite Lube Now Comes In A Warming Version  Cohesion:  PRLog —  Rest Assured Roadside secures Melissa Fortune of Coh3sion! for Website Updates & Marketing Services"
"1687171567-57","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Thursday, May 18, 2023"
"1687171567-58","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) GPR raised an undisclosed amount  / Series A from Rhapsody Venture Partners News (13)  Trove:  TechCity —  JumiaPay Nigeria partners with Trove Finance to simplify investing  GPR:  Business Wire —  GPR Announces Series A Funding on Back of Customer Traction  Okta:  TechRepublic —  Okta’s Security Center opens window to customer insights, including threats and friction  Tyro Payments:  The Fintech Times —  Tyro Payments Introduces Tap to Pay on iPhones for Merchants in Australia  Aitia:  Pharmafile —  Servier and Aitia enter into R&D collaboration for pancreatic cancer Digital Twins  Nature:  VCCircle —  Siply-backed Ayekart Fintech picks up minority stake in Nature's Fresh Express  GitHub:  ARN —  GitHub owns up to service issues, multiple outages  Splash:  PE Hub —  Crestview-backed OneMagnify scoops up Splash Analytics  Celsius Network:  PYMNTS.com —  Report: Auction for Bankrupt Crypto Firm Celsius Network Lasts Weeks  Zomato:  DealStreetAsia —  India: Swiggy's food delivery unit turns profitable just ahead of Zomato's earnings  Innoviz Technologies:  Benzinga —  What 5 Analyst Ratings Have To Say About Innoviz Technologies  Rev:  Business Wire —  Revitalist Fails to Make Interest Payment on Promissory Note  Netbase Quid:  PRNewswire —  NetBase Quid's ChatGPT-enabled search capabilities save time and improve creativity for industry professionals Show All"
"1687171567-59","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Wednesday, May 17, 2023"
"1687171567-60","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (9)  IAM Robotics:  IAM Robotics —  IAM Robotics Emerges from Stealth Mode, Launches New Robotic Solution to Revolutionize Order Fulfillment  Zomato  Indus Business Line —  Zomato UPI offering: How to use  Techlusive —  Zomato launches its UPI service in India: How to use it  mint —  Zomato share price: Can ONDC food delivery app create competition, price war? A closer look over the horizon!  Digit —  Zomato UPI lets you pay without leaving app: It’s very convenient 1 More Article  Maude:  Well+Good —  12 Orgasmically Good Sex Toy Sales You Need To Take Advantage of During Masturbation May  Suzy:  Business Wire —  Suzy Debuts Data Explorer for Powerful Data Analysis  Latch:  Startup Around —  Ring founder to become CEO of commercial smart home company Latch  Bright:  Silicon Canals —  Amsterdam’s PXR acquires Bright.nl from RTL Nederland: Know more  GitHub:  The GitHub Blog —  Inside GitHub: Working with the LLMs behind GitHub Copilot  Rev:  Sifted —  Revolut and Ledger alumni quietly raise €12m for new crypto startup Deblock  Doximity:  Investing.com —  Doximity drops 10% as delayed product launches weigh on outlook Show All"
"1687171567-61","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Tuesday, May 16, 2023"
"1687171567-62","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Acquisition (1) Latch acquired Honest Day's Work for an undisclosed amount  News (17)  GitHub  The HFT Guy —  Why are there no antitrust claims vs GitHub Copilot, when there is a precedent?  The GitHub Blog —  Addressing GitHub’s recent availability issues  Entrepreneur —  Britain, the financial hub of the world, hopes to become the DeFi hub of the world with the help of Online Shop team  Kore.ai:  PRNewswire —  Kore.ai Applauded by Frost & Sullivan for Delivering a Scalable and Secure AI-powered Platform that Optimizes the Customer Experience  Bitpanda  The Fintech Times —  Bitpanda Invests $10Million Into Dedicated AI Division  Crowdfund Insider —  Ethereum (ETH) Staking, AI enhanced Investment, Wealthtech Products to be Offered by Austria’s Bitpanda  Luminar:  Business Journals —  Despite Q1 net loss, CEO Austin Russell says car-tech firm 'Luminar is firing on all cylinders'  Thriva:  Business Wire —  Thriva Becomes a CQC Registered Company as it Launches Membership Model Thriva+  Maude:  Dwight Funding —  Founder Spotlight: Éva Goicochea  PBD Biotech:  Clinical Lab Products —  New Centre for Phage Research features Actiphage  Zomato  mint —  ONDC not significant near-term threat for Zomato, says Kotak Equities  YourStory —  Zomato launches UPI offering for merchant, P2P payments  The Economic Times —  Zomato starts own UPI offering, Flipkart to follow suit  Okta:  ComputerWeekly.com —  Interview: Rachel Phillips, vice-president UK&I, Okta  Latch  TechCrunch —  Ring’s founder will become Latch’s CEO after selling a stealth startup to the company  MobileSyrup —  Ring founder takes over as Latch CEO shortly after leaving Amazon  Digital Trends —  The founder of Ring is leaving Amazon to join Latch  Doximity  Business Wire —  Doximity Announces Fourth Quarter and Fiscal Year 2023 Financial Results and New Senior Leadership Hires  MarketWatch —  Doximity stock falls as quarterly outlook misses  Benzinga —  Doximity Stock Is Falling After Hours: What's Going On?  SensorFlow:  Computer Weekly —  CW Innovation Awards: SensorFlow reaps returns with re-architecture  Bright:  Tech Moran —  BrighterMonday Launches New Feature To Simplify The Recruitment Process  Flytrex:  WRAL.com —  Flytrex wants to expand food delivery by drone operation deeper into Wake County  Terran Orbital:  Benzinga —  Where Terran Orbital Stands With Analysts  Nauto:  Forbes —  Stefan Heck Creates Nauto To Make Transportation Safer  Clue:  Med-Tech Innovation —  Clue achieves record female investor participation Show All"
"1687171567-63","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Monday, May 15, 2023"
"1687171567-64","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (3)  Aviso:  Business Wire —  Aviso AI Unveils First Generative AI Designed to be Chief of Staff for Revenue and GTM Teams  Maude  303 Magazine —  Libido Supplements for Women Full Guide and Best Products  beautymatter.com —  Fable Investments Increases Stake in Perfumer H  Together:  VentureBeat —  AI startup Together raises funding for open-source AI and cloud platform"
"1687171567-65","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Sunday, May 14, 2023"
"1687171567-66","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (2)  Zomato  Telegraph India —  Auditor of Zomato arm Zomato Hyperpure Pvt Ltd, BB & Associates quits  Inc42 —  A Majority Of New-Age Tech Stocks Slump This Week; Zomato Biggest Loser  PBD Biotech:  Laboratory News —  New UK phage centre unveils weapon in battle against TB deaths"
"1687171567-67","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Saturday, May 13, 2023"
"1687171567-68","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (2)  Zomato:  YourStory —  Auditor of Zomato subsidiary resigns  GitHub:  The Register —  GitHub code search redesign can't find many fans"
"1687171567-69","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Friday, May 12, 2023"
"1687171567-70","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) Humanscape raised ₩20,000,000,000  / Series C from Carelabs and 7 other investors  News (12)  Dave:  American Banker —  Dave continues path to profitability, leading with cash advances  Silo  Cult of Mac —  Silo looks like a towering hit for Apple TV+  Cult of Mac —  Silo goes deep into the machine [Apple TV+ recap]  Luminar  PRNewswire —  LAZR INVESTOR NEWS: ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, Encourages Luminar Technologies, Inc. Investors to Inquire About Securities Class Action Investigation - LAZR  MarketWatch —  Luminar CEO Austin Russell to buy majority stake in Forbes: WSJ  Elliptic Labs:  Business Wire —  Elliptic Labs’ AI Virtual Human Presence Sensor™ Launches on ThinkPad™ P Series Mobile Workstations  GitHub  bloomberglaw.com —  OpenAI, GitHub Must Face IP Claims in Suit Over Coding Tool (1)  The Register —  GitHub, Microsoft, OpenAI fail to wriggle out of Copilot copyright lawsuit  The GitHub Blog —  How I used GitHub Copilot to build a browser extension  FanAI:  DataRoot Labs —  AI in Sports: Transforming the Game  Zomato:  Inc42 Media —  Now, Brokerage Firm Jefferies Says ONDC Not A Threat To Zomato-Swiggy Duopoly  Wag:  Sacramento Inno —  Wag Group shutters El Dorado Hills pet pharmacy after acquisition of Furmacy  SOFIE:  BioSpace —  First Patient Imaged in SOFIE's 18F-FAPI Phase 2 trial  Rev:  Twitter —  @RevolutInsider  Elvie:  Crunchbase News —  Are (Male) Investors Missing The Obvious? Why Investing In Female Leaders In Health Care Can Increase Returns And Improve Health Outcomes  Terran Orbital:  Business Wire —  Another Record: Terran Orbital-Developed PTD-3 Enables 200 Gigabits per Second Space-to-Ground Optical Link Show All"
"1687171567-71","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Thursday, May 11, 2023"
"1687171567-72","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (9)  Zomato:  Business Standard India —  ONDC to test Zomato's dominance; valuation mark-down likely: Analysts  Rev:  Forbes —  Revolve And Maison Meta Bring AI Fashion Week To Physical Runways  Ductor:  Cision —  Jesper Lok appointed new Board Chair of Ductor  Maude  Newstrail —  Sexual Wellness Products Market is Gaining Momentum with Maude, Bloomi, Foria  techventure.news —  Reimagining E-Commerce: Brooklyn’s 15 Innovative Startups Transforming Online Shopping  Okta:  MarketWatch —  Okta’s stock falls after outage reports spike  Pinterest  Social Media Today —  Pinterest Launches Simplified Pin Creation Flow, Adds Links in All Pins  Benzinga —  Pinterest Aspires To Do Something No Social Media Platform Ever Has done  TechCrunch —  Pinterest is combining Pins and Idea Pins into a single format  GitHub:  TechCrunch —  GitHub’s Thomas Dohmke talks open source, AI and more on the Disrupt SaaS Stage  DISQO:  PRNewswire —  WARNER BROS. DISCOVERY SELECTS DISQO AS A PREFERRED AD EFFECTIVENESS MEASUREMENT PROVIDER  Core Scientific:  Crunchbase News —  What Does Last Year’s IPO Class Have To Teach 2023’s Public Market Hopefuls? Show All"
"1687171567-73","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Wednesday, May 10, 2023"
"1687171567-74","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (7)  GitHub  Help Net Security —  Never leak secrets to your GitHub repositories again  Tech Radar —  GitHub is making your code safer for everyone  TechCrunch —  Google launches a GitHub Copilot competitor  eWeek —  ChatGPT vs. GitHub Copilot: Comparing Generative AI Apps 1 More Article  Okta  SiliconANGLE —  New Okta service helps companies optimize their identity security posture  Auth0 - Blog —  Okta Customer Identity Cloud Adds Security Center to Enterprise Plan  Bright  Trains —  Brightline introduces satellite-based internet service from Starlink  Business Journals —  Brightline to hire 170 workers for its Orlando train station, maintenance facility and more  Zomato  The Economic Times —  Explained: ONDC vs Zomato-Swiggy and what it means for the food-delivery space  Inc42 —  ONDC Poses No Immediate Threat To Zomato: Motiwal Oswal  Archer:  PRLog —  Infosec Train to host a free RSA Archer Administrator Masterclass  Flytrex:  Inside Unmanned Systems —  Getting to BVLOS: Progress Has Been Made, but Work Remains to be Done  GeneDx:  GenomeWeb —  GeneDx Q1 Revenues Fall 20 Percent but Beat Consensus Estimate Show All"
